Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
01-9TZK,DynaMixEMATent,,,,,,,,,,6,29,18,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2,0.17644912004470825,0.9265940189361572,0.9265940189361572,0.750144898891449,0.03624158401010966,0.6857802103090432,0.27797820568084713,0.9498054154386233,382.9565613269806,0.19999999999999996,1.0,0.549531102180481,0.2,0.0,1.0,18.0,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2.0,0.12068965517241381,,,,,,,
01-9TZK,TEMA,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-9TZK,TEMA,,,,,,,,,,1,64,44,0.6875,20.0,0.3125,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-9TZK,TEMA,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-9TZK,TEMA,,,,,,,,,,3,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-9TZK,TEMA,,,,,,,,,,4,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-9TZK,TEMA,,,,,,,,,,5,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-9TZK,TEMA,,,,,,,,,,6,29,18,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-9TZK,DUA,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
01-9TZK,DUA,,,,,,,,,,1,64,44,0.6875,20.0,0.3125,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
01-9TZK,DUA,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
01-9TZK,DUA,,,,,,,,,,3,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
01-9TZK,DUA,,,,,,,,,,4,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
01-9TZK,DUA,,,,,,,,,,5,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
01-9TZK,DUA,,,,,,,,,,6,29,18,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
01-9TZK,RoTTA,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,
01-9TZK,RoTTA,,,,,,,,,,1,64,44,0.6875,20.0,0.3125,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
01-9TZK,RoTTA,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
01-9TZK,RoTTA,,,,,,,,,,3,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
01-9TZK,RoTTA,,,,,,,,,,4,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
01-9TZK,RoTTA,,,,,,,,,,5,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
01-9TZK,RoTTA,,,,,,,,,,6,29,18,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
01-9TZK,NOTE,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5668061971664429,,
01-9TZK,NOTE,,,,,,,,,,1,64,44,0.6875,20.0,0.3125,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5567681193351746,,
01-9TZK,NOTE,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5686261653900146,,
01-9TZK,NOTE,,,,,,,,,,3,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.46732982993125916,,
01-9TZK,NOTE,,,,,,,,,,4,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.563768744468689,,
01-9TZK,NOTE,,,,,,,,,,5,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.526512622833252,,
01-9TZK,NOTE,,,,,,,,,,6,29,18,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
01-9TZK,DELTA,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15937159955501556,7.0
01-9TZK,DELTA,,,,,,,,,,1,64,44,0.6875,20.0,0.3125,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08945564180612564,35.0
01-9TZK,DELTA,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22921636700630188,15.0
01-9TZK,DELTA,,,,,,,,,,3,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17793315649032593,26.0
01-9TZK,DELTA,,,,,,,,,,4,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16762441396713257,32.0
01-9TZK,DELTA,,,,,,,,,,5,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2164883315563202,24.0
01-9TZK,DELTA,,,,,,,,,,6,29,18,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21164904534816742,20.0
02-9TZO,EMATent,0.8880552053451538,0.8880552053451538,0.7968673706054688,1.0,0.23358343839645387,0.5,0.26641656160354615,0.0,0.0,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,EMATent,0.628400981426239,0.628400981426239,0.8741280436515808,1.0,0.3114797055721283,0.5,0.1885202944278717,0.0,0.0,1,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,EMATent,0.6665037870407104,0.6665037870407104,0.8756543397903442,1.0,0.30004886388778684,0.5,0.19995113611221313,0.0,0.0,2,64,20,0.3125,44.0,0.6875,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,EMATent,0.9907616376876831,0.9907616376876831,0.7395005226135254,1.0,0.2027715086936951,0.5,0.2972284913063049,0.0,0.0,3,64,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,EMATent,0.9672824740409851,0.9672824740409851,0.773985743522644,1.0,0.2098152577877045,0.5,0.2901847422122955,0.0,0.0,4,64,24,0.375,40.0,0.625,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,EMATent,0.9332314133644104,0.9332314133644104,0.7763813734054565,1.0,0.22003057599067688,0.5,0.2799694240093231,0.0,0.0,5,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,EMATent,0.8096372485160828,0.8096372485160828,0.8185674548149109,1.0,0.25710882544517516,0.5,0.2428911745548248,0.0,0.0,6,29,6,0.20689655172413793,23.0,0.7931034482758621,0.7931034482758621,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,DynaMixEMATent,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,0.30124232172966003,0.8880552053451538,0.8880552053451538,0.5868129134178162,0.47055542025647745,0.26302801813997645,0.26641656160354615,0.3585522850882942,56.835533142089844,0.19999999999999996,1.0,0.43196526169776917,0.2,0.0,1.0,36.0,0.5625,28.0,0.4375,0.5625,2.0,0.0,,,,,,,
02-9TZO,DynaMixEMATent,,,,,,,,,,1,64,32,0.5,32.0,0.5,0.5,2,0.19088996946811676,0.5153260827064514,0.5153260827064514,0.32443609833717346,0.4191051390950678,0.4262970360929968,0.15459782481193543,0.5042535358962905,89.81640243530273,0.19999999999999996,1.0,0.33518922328948975,0.2,0.0,1.0,51.0,0.796875,13.0,0.203125,0.796875,2.0,0.0,,,,,,,
02-9TZO,DynaMixEMATent,,,,,,,,,,2,64,20,0.3125,44.0,0.6875,0.6875,2,0.2009984403848648,0.4849443733692169,0.4849443733692169,0.2839459478855133,0.33241134773472797,0.522105340254507,0.14548331201076506,0.6109949022564722,120.85284233093262,0.19999999999999996,1.0,0.4136165976524353,0.2,0.0,1.0,48.0,0.75,16.0,0.25,0.75,2.0,0.1875,,,,,,,
02-9TZO,DynaMixEMATent,,,,,,,,,,3,64,42,0.65625,22.0,0.34375,0.65625,2,0.3282964825630188,0.9999896883964539,0.9999896883964539,0.6716932058334351,0.16516204442354468,0.5348410490575193,0.2999969065189361,0.7640552649528933,184.85218238830566,0.19999999999999996,1.0,0.5134862661361694,0.2,0.0,1.0,25.0,0.390625,39.0,0.609375,0.609375,2.0,0.15625,,,,,,,
02-9TZO,DynaMixEMATent,,,,,,,,,,4,64,24,0.375,40.0,0.625,0.625,2,0.28224319219589233,0.9900901913642883,0.9900901913642883,0.707846999168396,0.10110055665424968,0.6018723859364639,0.2970270574092865,0.8561814395278757,248.21795463562012,0.19999999999999996,1.0,0.4854148030281067,0.2,0.0,1.0,28.0,0.4375,36.0,0.5625,0.5625,2.0,0.125,,,,,,,
02-9TZO,DynaMixEMATent,,,,,,,,,,5,64,27,0.421875,37.0,0.578125,0.578125,2,0.23333840072155,0.9030313491821289,0.9030313491821289,0.6696929335594177,0.06675836130412659,0.6623322339412347,0.27090940475463865,0.908436123385105,306.01196098327637,0.19999999999999996,1.0,0.47834646701812744,0.2,0.0,1.0,43.0,0.671875,21.0,0.328125,0.671875,2.0,0.078125,,,,,,,
02-9TZO,DynaMixEMATent,,,,,,,,,,6,29,6,0.20689655172413793,23.0,0.7931034482758621,0.7931034482758621,2,0.2547624707221985,0.7865740656852722,0.7865740656852722,0.5318116545677185,0.05853808208217623,0.7054896982122421,0.23597221970558166,0.9233822596612671,328.82260888814926,0.19999999999999996,1.0,0.5441926717758179,0.2,0.0,1.0,21.0,0.7241379310344828,8.0,0.27586206896551724,0.7241379310344828,2.0,0.2931034482758621,,,,,,,
02-9TZO,TEMA,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,TEMA,,,,,,,,,,1,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,TEMA,,,,,,,,,,2,64,20,0.3125,44.0,0.6875,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,TEMA,,,,,,,,,,3,64,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,TEMA,,,,,,,,,,4,64,24,0.375,40.0,0.625,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,TEMA,,,,,,,,,,5,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,TEMA,,,,,,,,,,6,29,6,0.20689655172413793,23.0,0.7931034482758621,0.7931034482758621,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-9TZO,DUA,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
02-9TZO,DUA,,,,,,,,,,1,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
02-9TZO,DUA,,,,,,,,,,2,64,20,0.3125,44.0,0.6875,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
02-9TZO,DUA,,,,,,,,,,3,64,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
02-9TZO,DUA,,,,,,,,,,4,64,24,0.375,40.0,0.625,0.625,2,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
02-9TZO,DUA,,,,,,,,,,5,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
02-9TZO,DUA,,,,,,,,,,6,29,6,0.20689655172413793,23.0,0.7931034482758621,0.7931034482758621,2,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
02-9TZO,RoTTA,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,
02-9TZO,RoTTA,,,,,,,,,,1,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
02-9TZO,RoTTA,,,,,,,,,,2,64,20,0.3125,44.0,0.6875,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
02-9TZO,RoTTA,,,,,,,,,,3,64,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
02-9TZO,RoTTA,,,,,,,,,,4,64,24,0.375,40.0,0.625,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
02-9TZO,RoTTA,,,,,,,,,,5,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
02-9TZO,RoTTA,,,,,,,,,,6,29,6,0.20689655172413793,23.0,0.7931034482758621,0.7931034482758621,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
02-9TZO,NOTE,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.622621476650238,,
02-9TZO,NOTE,,,,,,,,,,1,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.4984774589538574,,
02-9TZO,NOTE,,,,,,,,,,2,64,20,0.3125,44.0,0.6875,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5274490714073181,,
02-9TZO,NOTE,,,,,,,,,,3,64,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5496306419372559,,
02-9TZO,NOTE,,,,,,,,,,4,64,24,0.375,40.0,0.625,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5716549754142761,,
02-9TZO,NOTE,,,,,,,,,,5,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.473673939704895,,
02-9TZO,NOTE,,,,,,,,,,6,29,6,0.20689655172413793,23.0,0.7931034482758621,0.7931034482758621,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
02-9TZO,DELTA,,,,,,,,,,0,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3098980784416199,2.0
02-9TZO,DELTA,,,,,,,,,,1,64,32,0.5,32.0,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08272572606801987,39.0
02-9TZO,DELTA,,,,,,,,,,2,64,20,0.3125,44.0,0.6875,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09036137908697128,43.0
02-9TZO,DELTA,,,,,,,,,,3,64,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11816850304603577,29.0
02-9TZO,DELTA,,,,,,,,,,4,64,24,0.375,40.0,0.625,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15574149787425995,31.0
02-9TZO,DELTA,,,,,,,,,,5,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12408151477575302,42.0
02-9TZO,DELTA,,,,,,,,,,6,29,6,0.20689655172413793,23.0,0.7931034482758621,0.7931034482758621,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14961214363574982,13.0
03-9U4C,EMATent,0.99988853931427,0.99988853931427,0.7832183241844177,1.0,0.200033438205719,0.5,0.299966561794281,0.0,0.0,0,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,EMATent,0.9992648363113403,0.9992648363113403,0.7240966558456421,1.0,0.20022054910659792,0.5,0.2997794508934021,0.0,0.0,1,64,45,0.703125,19.0,0.296875,0.703125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,EMATent,0.9655460119247437,0.9655460119247437,0.8088962435722351,1.0,0.21033619642257692,0.5,0.2896638035774231,0.0,0.0,2,64,53,0.828125,11.0,0.171875,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,EMATent,0.9986632466316223,0.9986632466316223,0.7915284633636475,1.0,0.20040102601051332,0.5,0.2995989739894867,0.0,0.0,3,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,EMATent,0.8973081111907959,0.8973081111907959,0.8226482272148132,1.0,0.23080756664276125,0.5,0.26919243335723875,0.0,0.0,4,64,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,EMATent,0.9263156056404114,0.9263156056404114,0.7733113765716553,1.0,0.2221053183078766,0.5,0.2778946816921234,0.0,0.0,5,64,53,0.828125,11.0,0.171875,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,EMATent,0.999760627746582,0.999760627746582,0.7108078002929688,1.0,0.2000718116760254,0.5,0.2999281883239746,0.0,0.0,6,29,29,1.0,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,DynaMixEMATent,,,,,,,,,,0,64,21,0.328125,43.0,0.671875,0.671875,2,0.3500365912914276,0.99988853931427,0.99988853931427,0.6498519778251648,0.42461540639861395,0.275418031807105,0.299966561794281,0.3934355371838222,63.99286651611328,0.19999999999999996,1.0,0.4406459331512451,0.2,0.0,1.0,35.0,0.546875,29.0,0.453125,0.546875,2.0,0.171875,,,,,,,
03-9U4C,DynaMixEMATent,,,,,,,,,,1,64,45,0.703125,19.0,0.296875,0.703125,2,0.20633600652217865,0.995722770690918,0.995722770690918,0.7893867492675781,0.2585543957492492,0.44272877304347535,0.2987168312072754,0.6313124180716376,127.71912384033203,0.19999999999999996,1.0,0.5484120845794678,0.2,0.0,1.0,28.0,0.4375,36.0,0.5625,0.5625,2.0,0.203125,,,,,,,
03-9U4C,DynaMixEMATent,,,,,,,,,,2,64,53,0.828125,11.0,0.171875,0.828125,2,0.35668179392814636,0.9774947762489319,0.9774947762489319,0.6208130121231079,0.15983246466669881,0.5469191024586216,0.29324843287467955,0.7738491542129718,190.27878952026367,0.19999999999999996,1.0,0.3922767639160156,0.2,0.0,1.0,19.0,0.296875,45.0,0.703125,0.703125,2.0,0.328125,,,,,,,
03-9U4C,DynaMixEMATent,,,,,,,,,,3,64,33,0.515625,31.0,0.484375,0.515625,2,0.4074535667896271,0.9970365762710571,0.9970365762710571,0.5895830392837524,0.09628169683344635,0.6046073302852366,0.2991109728813171,0.8626291850662077,254.08913040161133,0.19999999999999996,1.0,0.46015673875808716,0.2,0.0,1.0,35.0,0.546875,29.0,0.453125,0.546875,2.0,0.015625,,,,,,,
03-9U4C,DynaMixEMATent,,,,,,,,,,4,64,38,0.59375,26.0,0.40625,0.59375,2,0.29215699434280396,0.8916716575622559,0.8916716575622559,0.5995146632194519,0.06442837468625871,0.6680701280450646,0.2675014972686767,0.9120429947009862,311.1561164855957,0.19999999999999996,1.0,0.49573376774787903,0.2,0.0,1.0,43.0,0.671875,21.0,0.328125,0.671875,2.0,0.09375,,,,,,,
03-9U4C,DynaMixEMATent,,,,,,,,,,5,64,53,0.828125,11.0,0.171875,0.828125,2,0.257853239774704,0.9734538793563843,0.9734538793563843,0.7156006097793579,0.03827354451746347,0.6696902916756212,0.29203616380691527,0.9459385599082705,373.4571647644043,0.19999999999999996,1.0,0.4947837293148041,0.2,0.0,1.0,14.0,0.21875,50.0,0.78125,0.78125,2.0,0.328125,,,,,,,
03-9U4C,DynaMixEMATent,,,,,,,,,,6,29,29,1.0,,,1.0,1,0.20004059374332428,0.9999637007713318,0.9999637007713318,0.7999231219291687,0.030171794048603765,0.6698390957199967,0.2999891102313995,0.9568981076014724,402.4561120867729,0.19999999999999996,1.0,0.5005796551704407,0.2,0.0,1.0,18.0,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2.0,0.0,,,,,,,
03-9U4C,TEMA,,,,,,,,,,0,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,TEMA,,,,,,,,,,1,64,45,0.703125,19.0,0.296875,0.703125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,TEMA,,,,,,,,,,2,64,53,0.828125,11.0,0.171875,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-9U4C,TEMA,,,,,,,,,,3,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
